,Normal,eyes-confused,ears-innocent-lamb,back-snail-shell : bug-back-02,mouth-toothless-bite : reptile-mouth-02,horn-golden-bamboo-shoot : plant-horn-02,tail-carrot : plant-tail-02,,16.8725,19.85,29.775
,Normal,eyes-lucas,ears-nyan,back-snail-shell : bug-back-02,mouth-catfish : aquatic-mouth-04,horn-candy-babylonia : aquatic-horn-02,tail-tadpole : aquatic-tail-06,,16.8725,19.85,29.775
,Normal,eyes-calico-zeal,ears-bubblemaker,back-hero : beast-back-04,mouth-serious : plant-mouth-02,horn-babylonia : aquatic-horn-02,tail-nimo : aquatic-tail-04,,16.8725,19.85,29.775
,Normal,eyes-mavis,ears-nimo,back-balloon : bird-back-02,mouth-doubletalk : bird-mouth-02,horn-cuckoo : bird-horn-04,tail-ant : bug-tail-02,,1.4867,1.749,2.6235
,Normal,eyes-mavis,ears-curved-spine,back-jaguar : beast-back-06,mouth-serious : plant-mouth-02,horn-unko : reptile-horn-02,tail-cattail : plant-tail-04,,1.4867,1.749,2.6235
,Normal,eyes-sleepless,ears-rosa,back-bone-sail : reptile-back-02,mouth-zigzag : plant-mouth-04,horn-bamboo-shoot : plant-horn-02,tail-wall-gecko : reptile-tail-02,,1.4867,1.749,2.6235
,Normal,eyes-clear,ears-pink-cheek,back-cupid : bird-back-04,mouth-nut-cracker : beast-mouth-02,horn-little-branch : beast-horn-02,tail-fish-snack : bug-tail-06,,1.4867,1.749,2.6235
,Normal,eyes-sleepless,ears-pink-cheek,back-raven : bird-back-06,mouth-lam : aquatic-mouth-02,horn-babylonia : aquatic-horn-02,tail-ant : bug-tail-02,,1.4867,1.749,2.6235
,Normal,eyes-confused,ears-leafy,back-hero : beast-back-04,mouth-doubletalk : bird-mouth-02,horn-merry : beast-horn-06,tail-swallow : bird-tail-02,,1.4867,1.749,2.6235
,Normal,eyes-papi,ears-leafy,back-hero : beast-back-04,mouth-nut-cracker : beast-mouth-02,horn-merry : beast-horn-06,tail-carrot : plant-tail-02,,1.4867,1.749,2.6235
,Normal,eyes-gecko,ears-curved-spine,back-bidens : plant-back-06,mouth-lam-handsome : aquatic-mouth-02,horn-pinku-unko : reptile-horn-02,tail-namek-carrot : plant-tail-02,,1343,1580,2370
,Normal,eyes-little-peas,ears-nut-cracker,back-hermit : aquatic-back-02,mouth-nut-cracker : beast-mouth-02,horn-imp : beast-horn-04,tail-snowy-swallow : bird-tail-02,,16.8725,19.85,29.775
,Normal,eyes-neo,ears-larva,back-goldfish : aquatic-back-06,mouth-lam-handsome : aquatic-mouth-02,horn-lagging : bug-horn-02,tail-nimo : aquatic-tail-04,,16.8725,19.85,29.775
,Normal,eyes-tricky,ears-leafy,back-shiitake : plant-back-04,mouth-peace-maker : bird-mouth-04,horn-antenna : bug-horn-04,tail-koi : aquatic-tail-02,,1.4867,1.749,2.6235
302958,Normal,eyes-papi,ears-pointy-nyan,back-hermit : aquatic-back-02,mouth-zigzag : plant-mouth-04,horn-clamshell : aquatic-horn-06,tail-carrot : plant-tail-02,,,,
,Normal,eyes-bookworm,ears-bubblemaker,back-starry-shell : bug-back-02,mouth-peace-maker : bird-mouth-04,horn-trump : bird-horn-06,tail-kuro-koi : aquatic-tail-02,,42.4915,49.99,74.985
,Normal,eyes-lucas,ears-clover,back-turnip : plant-back-02,mouth-mosquito : bug-mouth-02,horn-little-branch : beast-horn-02,tail-rice : beast-tail-04,,1.4867,1.749,2.6235
,Normal,eyes-sleepless,ears-leafy,back-raven : bird-back-06,mouth-humorless : plant-mouth-02,horn-eggshell : bird-horn-02,tail-carrot : plant-tail-02,,16.8725,19.85,29.775
,Normal,eyes-little-peas,ears-beetle-spike,back-goldfish : aquatic-back-06,mouth-goda : beast-mouth-04,horn-lagging : bug-horn-02,tail-iguana : reptile-tail-04,,1.4867,1.749,2.6235
,Normal,eyes-tricky,ears-beetle-spike,back-starry-shell : bug-back-02,mouth-kotaro : reptile-mouth-04,horn-bamboo-shoot : plant-horn-02,tail-cattail : plant-tail-04,,16.8725,19.85,29.775
,Normal,eyes-zeal,ears-rosa,back-goldfish : aquatic-back-06,mouth-mosquito : bug-mouth-02,horn-imp : beast-horn-04,tail-hatsune : plant-tail-06,,1.4867,1.749,2.6235
,Fuzzy,eyes-confused,ears-bubblemaker,back-tri-spikes : reptile-back-04,mouth-catfish : aquatic-mouth-04,horn-beech : plant-horn-04,tail-snowy-swallow : bird-tail-02,,16.8725,19.85,29.775
,Normal,eyes-confused,ears-larva,back-ronin : beast-back-02,mouth-toothless-bite : reptile-mouth-02,horn-beech : plant-horn-04,tail-feather-fan : bird-tail-04,,1.4867,1.749,2.6235
,Normal,eyes-bookworm,ears-bubblemaker,back-buzz-buzz : bug-back-06,mouth-catfish : aquatic-mouth-04,horn-cuckoo : bird-horn-04,tail-cattail : plant-tail-04,,1.4867,1.749,2.6235
,Normal,eyes-sleepless,ears-pogona,back-turnip : plant-back-02,mouth-lam : aquatic-mouth-02,horn-beech : plant-horn-04,tail-fish-snack : bug-tail-06,,1.4867,1.749,2.6235
29943.4148,Normal,eyes-neo,ears-friezard,back-shiitake : plant-back-04,mouth-catfish : aquatic-mouth-04,horn-rose-bud : plant-horn-06,tail-iguana : reptile-tail-04,,,,
,Normal,eyes-bookworm,ears-ear-breathing,back-bidens : plant-back-06,mouth-zigzag : plant-mouth-04,horn-golden-bamboo-shoot : plant-horn-02,tail-carrot : plant-tail-02,,16.8725,19.85,29.775
,Normal,eyes-sky-mavis,ears-deadly-pogona,back-shiitake : plant-back-04,mouth-catfish : aquatic-mouth-04,horn-teal-shell : aquatic-horn-04,tail-tadpole : aquatic-tail-06,,42.4915,49.99,74.985
,Normal,eyes-neo,ears-friezard,back-shiitake : plant-back-04,mouth-serious : plant-mouth-02,horn-merry : beast-horn-06,tail-hatsune : plant-tail-06,,1.4867,1.749,2.6235
106020.25,Normal,eyes-gecko,ears-red-nimo,back-hermit : aquatic-back-02,mouth-lam : aquatic-mouth-02,horn-antenna : bug-horn-04,tail-ant : bug-tail-02,,,,
,Normal,eyes-papi,ears-early-bird,back-ronin : beast-back-02,mouth-serious : plant-mouth-02,horn-merry : beast-horn-06,tail-feather-fan : bird-tail-04,,1.4867,1.749,2.6235
,Normal,eyes-lucas,ears-rosa,back-hermit : aquatic-back-02,mouth-nut-cracker : beast-mouth-02,horn-rose-bud : plant-horn-06,tail-swallow : bird-tail-02,,1.4867,1.749,2.6235
,Normal,eyes-confused,ears-pogona,back-blue-moon : aquatic-back-04,mouth-nut-cracker : beast-mouth-02,horn-merry : beast-horn-06,tail-rice : beast-tail-04,,1.4867,1.749,2.6235
,Normal,eyes-confused,ears-vector,back-hero : beast-back-04,mouth-kotaro : reptile-mouth-04,horn-rose-bud : plant-horn-06,tail-ant : bug-tail-02,,16.8725,19.85,29.775
,Normal,eyes-sleepless,ears-clover,back-balloon : bird-back-02,mouth-nut-cracker : beast-mouth-02,horn-clamshell : aquatic-horn-06,tail-cattail : plant-tail-04,,1.4867,1.749,2.6235
,Normal,eyes-sky-mavis,ears-nut-cracker,back-buzz-buzz : bug-back-06,mouth-nut-cracker : beast-mouth-02,horn-rose-bud : plant-horn-06,tail-cattail : plant-tail-04,,16.8725,19.85,29.775
,Normal,eyes-lucas,ears-bubblemaker,back-blue-moon : aquatic-back-04,mouth-pincer : bug-mouth-04,horn-caterpillars : bug-horn-06,tail-cottontail : beast-tail-02,,1.4867,1.749,2.6235
,Fuzzy,eyes-confused,ears-clover,back-goldfish : aquatic-back-06,mouth-zigzag : plant-mouth-04,horn-merry : beast-horn-06,tail-rice : beast-tail-04,,1.4867,1.749,2.6235
,Normal,eyes-mavis,ears-clover,back-goldfish : aquatic-back-06,mouth-goda : beast-mouth-04,horn-bamboo-shoot : plant-horn-02,tail-tadpole : aquatic-tail-06,,1.4867,1.749,2.6235
,Normal,eyes-bookworm,ears-early-bird,back-hero : beast-back-04,mouth-catfish : aquatic-mouth-04,horn-cuckoo : bird-horn-04,tail-ant : bug-tail-02,,1.4867,1.749,2.6235
,Fuzzy,eyes-zeal,ears-bubblemaker,back-shiitake : plant-back-04,mouth-nut-cracker : beast-mouth-02,horn-bamboo-shoot : plant-horn-02,tail-hatsune : plant-tail-06,,1.4867,1.749,2.6235
,Normal,eyes-tricky,ears-pointy-nyan,back-turnip : plant-back-02,mouth-nut-cracker : beast-mouth-02,horn-candy-babylonia : aquatic-horn-02,tail-tiny-dino : reptile-tail-06,,42.4915,49.99,74.985
,Normal,eyes-little-peas,ears-deadly-pogona,back-snail-shell : bug-back-02,mouth-nut-cracker : beast-mouth-02,horn-little-branch : beast-horn-02,tail-shiba : beast-tail-06,,16.8725,19.85,29.775
,Normal,eyes-papi,ears-red-nimo,back-ronin : beast-back-02,mouth-kotaro : reptile-mouth-04,horn-babylonia : aquatic-horn-02,tail-carrot : plant-tail-02,,16.8725,19.85,29.775
,Normal,eyes-papi,ears-pink-cheek,back-buzz-buzz : bug-back-06,mouth-toothless-bite : reptile-mouth-02,horn-bamboo-shoot : plant-horn-02,tail-cattail : plant-tail-04,,1.4867,1.749,2.6235
,Normal,eyes-confused,ears-curved-spine,back-rugged-sail : reptile-back-02,mouth-peace-maker : bird-mouth-04,horn-trump : bird-horn-06,tail-namek-carrot : plant-tail-02,,42.4915,49.99,74.985
,Normal,eyes-sleepless,ears-owl,back-starry-balloon : bird-back-02,mouth-catfish : aquatic-mouth-04,horn-clamshell : aquatic-horn-06,tail-rice : beast-tail-04,,16.8725,19.85,29.775
,Normal,eyes-zeal,ears-innocent-lamb,back-blue-moon : aquatic-back-04,mouth-catfish : aquatic-mouth-04,horn-imp : beast-horn-04,tail-tiny-dino : reptile-tail-06,,1.4867,1.749,2.6235
,Normal,eyes-clear,ears-clover,back-hero : beast-back-04,mouth-zigzag : plant-mouth-04,horn-merry : beast-horn-06,tail-the-last-one : bird-tail-06,,1.4867,1.749,2.6235
29645.588,Normal,eyes-clear,ears-early-bird,back-hermit : aquatic-back-02,mouth-lam : aquatic-mouth-02,horn-caterpillars : bug-horn-06,tail-carrot : plant-tail-02,,,,
,Normal,eyes-confused,ears-bubblemaker,back-ronin : beast-back-02,mouth-humorless : plant-mouth-02,horn-lagging : bug-horn-02,tail-nimo : aquatic-tail-04,,16.8725,19.85,29.775
,Fuzzy,eyes-lucas,ears-bubblemaker,back-balloon : bird-back-02,mouth-lam-handsome : aquatic-mouth-02,horn-antenna : bug-horn-04,tail-twin-tail : bug-tail-04,,16.8725,19.85,29.775
,Normal,eyes-little-peas,ears-innocent-lamb,back-snail-shell : bug-back-02,mouth-lam : aquatic-mouth-02,horn-merry : beast-horn-06,tail-feather-fan : bird-tail-04,,1.4867,1.749,2.6235
,Normal,eyes-little-peas,ears-nyan,back-cupid : bird-back-04,mouth-nut-cracker : beast-mouth-02,horn-pinku-unko : reptile-horn-02,tail-rice : beast-tail-04,,16.8725,19.85,29.775
,Normal,eyes-zeal,ears-nimo,back-bidens : plant-back-06,mouth-toothless-bite : reptile-mouth-02,horn-babylonia : aquatic-horn-02,tail-fish-snack : bug-tail-06,,1.4867,1.749,2.6235
,Normal,eyes-papi,ears-bubblemaker,back-buzz-buzz : bug-back-06,mouth-serious : plant-mouth-02,horn-antenna : bug-horn-04,tail-cattail : plant-tail-04,,1.4867,1.749,2.6235
,Normal,eyes-papi,ears-the-last-leaf,back-blue-moon : aquatic-back-04,mouth-serious : plant-mouth-02,horn-caterpillars : bug-horn-06,tail-tiny-dino : reptile-tail-06,,16.8725,19.85,29.775
,Normal,eyes-papi,ears-nut-cracker,back-ronin : beast-back-02,mouth-goda : beast-mouth-04,horn-lagging : bug-horn-02,tail-twin-tail : bug-tail-04,,1.4867,1.749,2.6235
,Fuzzy,eyes-tricky,ears-larva,back-starry-balloon : bird-back-02,mouth-toothless-bite : reptile-mouth-02,horn-teal-shell : aquatic-horn-04,tail-koi : aquatic-tail-02,,16.8725,19.85,29.775
,Normal,eyes-clear,ears-beetle-spike,back-hasagi : beast-back-02,mouth-goda : beast-mouth-04,horn-merry : beast-horn-06,tail-feather-fan : bird-tail-04,,16.8725,19.85,29.775
,Normal,eyes-clear,ears-red-nimo,back-ronin : beast-back-02,mouth-catfish : aquatic-mouth-04,horn-scaly-spear : reptile-horn-04,tail-hatsune : plant-tail-06,,16.8725,19.85,29.775
,Normal,eyes-confused,ears-leafy,back-hero : beast-back-04,mouth-mosquito : bug-mouth-02,horn-rose-bud : plant-horn-06,tail-the-last-one : bird-tail-06,,1.4867,1.749,2.6235
,Normal,eyes-bookworm,ears-nimo,back-cupid : bird-back-04,mouth-catfish : aquatic-mouth-04,horn-caterpillars : bug-horn-06,tail-nimo : aquatic-tail-04,,1.4867,1.749,2.6235
,Fuzzy,eyes-little-peas,ears-friezard,back-snail-shell : bug-back-02,mouth-goda : beast-mouth-04,horn-clamshell : aquatic-horn-06,tail-sakura-cottontail : beast-tail-02,,16.8725,19.85,29.775
8165.016,Normal,eyes-confused,ears-nut-cracker,back-garish-worm : bug-back-04,mouth-goda : beast-mouth-04,horn-merry : beast-horn-06,tail-swallow : bird-tail-02,,,,
,Fuzzy,eyes-gecko,ears-clover,back-crystal-hermit : aquatic-back-02,mouth-nut-cracker : beast-mouth-02,horn-lagging : bug-horn-02,tail-cottontail : beast-tail-02,,16.8725,19.85,29.775
,Normal,eyes-sleepless,ears-nyan,back-raven : bird-back-06,mouth-catfish : aquatic-mouth-04,horn-clamshell : aquatic-horn-06,tail-sakura-cottontail : beast-tail-02,,16.8725,19.85,29.775
,Normal,eyes-sleepless,ears-nimo,back-bidens : plant-back-06,mouth-mosquito : bug-mouth-02,horn-clamshell : aquatic-horn-06,tail-iguana : reptile-tail-04,,1.4867,1.749,2.6235
,Normal,eyes-little-peas,ears-early-bird,back-raven : bird-back-06,mouth-serious : plant-mouth-02,horn-beech : plant-horn-04,tail-feather-fan : bird-tail-04,,1.4867,1.749,2.6235
,Normal,eyes-clear,ears-innocent-lamb,back-cupid : bird-back-04,mouth-doubletalk : bird-mouth-02,horn-trump : bird-horn-06,tail-feather-fan : bird-tail-04,,1.4867,1.749,2.6235
,Fuzzy,eyes-little-peas,ears-innocent-lamb,back-starry-shell : bug-back-02,mouth-mosquito : bug-mouth-02,horn-imp : beast-horn-04,tail-carrot : plant-tail-02,,16.8725,19.85,29.775
,Normal,eyes-tricky,ears-rosa,back-cupid : bird-back-04,mouth-mosquito : bug-mouth-02,horn-caterpillars : bug-horn-06,tail-ant : bug-tail-02,,1.4867,1.749,2.6235
,Normal,eyes-calico-zeal,ears-deadly-pogona,back-hero : beast-back-04,mouth-zigzag : plant-mouth-04,horn-lagging : bug-horn-02,tail-carrot : plant-tail-02,,42.4915,49.99,74.985
,Normal,eyes-broken-bookworm,ears-tiny-fan,back-goldfish : aquatic-back-06,mouth-kotaro : reptile-mouth-04,horn-trump : bird-horn-06,tail-the-last-one : bird-tail-06,,16.8725,19.85,29.775
,Normal,eyes-bookworm,ears-heart-cheek,back-hermit : aquatic-back-02,mouth-peace-maker : bird-mouth-04,horn-merry : beast-horn-06,tail-cottontail : beast-tail-02,,16.8725,19.85,29.775
,Normal,eyes-papi,ears-ear-breathing,back-ronin : beast-back-02,mouth-serious : plant-mouth-02,horn-teal-shell : aquatic-horn-04,tail-tadpole : aquatic-tail-06,,1.4867,1.749,2.6235
,Normal,eyes-gecko,ears-innocent-lamb,back-hero : beast-back-04,mouth-nut-cracker : beast-mouth-02,horn-trump : bird-horn-06,tail-nimo : aquatic-tail-04,,1.4867,1.749,2.6235
,Normal,eyes-calico-zeal,ears-pink-cheek,back-garish-worm : bug-back-04,mouth-kotaro : reptile-mouth-04,horn-little-branch : beast-horn-02,tail-the-last-one : bird-tail-06,,16.8725,19.85,29.775
,Normal,eyes-little-peas,ears-curved-spine,back-blue-moon : aquatic-back-04,mouth-peace-maker : bird-mouth-04,horn-clamshell : aquatic-horn-06,tail-twin-tail : bug-tail-04,,1.4867,1.749,2.6235
,Normal,eyes-calico-zeal,ears-tiny-fan,back-turnip : plant-back-02,mouth-catfish : aquatic-mouth-04,horn-rose-bud : plant-horn-06,tail-cottontail : beast-tail-02,,16.8725,19.85,29.775
,Normal,eyes-confused,ears-rosa,back-hero : beast-back-04,mouth-kotaro : reptile-mouth-04,horn-merry : beast-horn-06,tail-cottontail : beast-tail-02,,1.4867,1.749,2.6235
,Normal,eyes-papi,ears-clover,back-cupid : bird-back-04,mouth-kotaro : reptile-mouth-04,horn-antenna : bug-horn-04,tail-rice : beast-tail-04,,1.4867,1.749,2.6235
,Fuzzy,eyes-clear,ears-rosa,back-tri-spikes : reptile-back-04,mouth-catfish : aquatic-mouth-04,horn-rose-bud : plant-horn-06,tail-nimo : aquatic-tail-04,,1.4867,1.749,2.6235
,Normal,eyes-sleepless,ears-larva,back-bone-sail : reptile-back-02,mouth-skull-cracker : beast-mouth-02,horn-imp : beast-horn-04,tail-rice : beast-tail-04,,16.8725,19.85,29.775
,Normal,eyes-zeal,ears-tiny-fan,back-shiitake : plant-back-04,mouth-lam : aquatic-mouth-02,horn-babylonia : aquatic-horn-02,tail-carrot : plant-tail-02,,1.4867,1.749,2.6235
,Normal,eyes-mavis,ears-ear-breathing,back-turnip : plant-back-02,mouth-catfish : aquatic-mouth-04,horn-beech : plant-horn-04,tail-feather-fan : bird-tail-04,,1.4867,1.749,2.6235
,Normal,eyes-zeal,ears-nut-cracker,back-hermit : aquatic-back-02,mouth-serious : plant-mouth-02,horn-imp : beast-horn-04,tail-the-last-one : bird-tail-06,,1.4867,1.749,2.6235
,Normal,eyes-confused,ears-rosa,back-green-thorns : reptile-back-06,mouth-kotaro : reptile-mouth-04,horn-rose-bud : plant-horn-06,tail-wall-gecko : reptile-tail-02,,1.4867,1.749,2.6235
,Normal,eyes-neo,ears-bubblemaker,back-hermit : aquatic-back-02,mouth-toothless-bite : reptile-mouth-02,horn-clamshell : aquatic-horn-06,tail-carrot : plant-tail-02,,1.4867,1.749,2.6235
,Normal,eyes-papi,ears-pogona,back-cupid : bird-back-04,mouth-humorless : plant-mouth-02,horn-scaly-spear : reptile-horn-04,tail-rice : beast-tail-04,,16.8725,19.85,29.775
,Normal,eyes-little-peas,ears-pink-cheek,back-jaguar : beast-back-06,mouth-nut-cracker : beast-mouth-02,horn-beech : plant-horn-04,tail-tiny-dino : reptile-tail-06,,1.4867,1.749,2.6235
,Normal,eyes-papi,ears-owl,back-hero : beast-back-04,mouth-catfish : aquatic-mouth-04,horn-candy-babylonia : aquatic-horn-02,tail-nimo : aquatic-tail-04,,16.8725,19.85,29.775
,Normal,eyes-papi,ears-early-bird,back-blue-moon : aquatic-back-04,mouth-pincer : bug-mouth-04,horn-rose-bud : plant-horn-06,tail-iguana : reptile-tail-04,,1.4867,1.749,2.6235
,Normal,eyes-confused,ears-pogona,back-jaguar : beast-back-06,mouth-catfish : aquatic-mouth-04,horn-beech : plant-horn-04,tail-nimo : aquatic-tail-04,,1.4867,1.749,2.6235
,Normal,eyes-confused,ears-nimo,back-bidens : plant-back-06,mouth-catfish : aquatic-mouth-04,horn-scaly-spear : reptile-horn-04,tail-swallow : bird-tail-02,,1.4867,1.749,2.6235
,Normal,eyes-sleepless,ears-ear-breathing,back-snail-shell : bug-back-02,mouth-pincer : bug-mouth-04,horn-scaly-spear : reptile-horn-04,tail-tadpole : aquatic-tail-06,,1.4867,1.749,2.6235
,Normal,eyes-sleepless,ears-deadly-pogona,back-shiitake : plant-back-04,mouth-zigzag : plant-mouth-04,horn-clamshell : aquatic-horn-06,tail-carrot : plant-tail-02,,16.8725,19.85,29.775
,Normal,eyes-crimson-gecko,ears-nimo,back-bidens : plant-back-06,mouth-humorless : plant-mouth-02,horn-pinku-unko : reptile-horn-02,tail-rice : beast-tail-04,,1343,1580,2370
,Normal,eyes-clear,ears-tiny-fan,back-green-thorns : reptile-back-06,mouth-catfish : aquatic-mouth-04,horn-clamshell : aquatic-horn-06,tail-swallow : bird-tail-02,,1.4867,1.749,2.6235
,Normal,eyes-clear,ears-ear-breathing,back-green-thorns : reptile-back-06,mouth-lam : aquatic-mouth-02,horn-cerastes : reptile-horn-06,tail-kuro-koi : aquatic-tail-02,,16.8725,19.85,29.775
,Normal,eyes-tricky,ears-bubblemaker,back-garish-worm : bug-back-04,mouth-pincer : bug-mouth-04,horn-clamshell : aquatic-horn-06,tail-shiba : beast-tail-06,,1.4867,1.749,2.6235
,Normal,eyes-little-peas,ears-pogona,back-jaguar : beast-back-06,mouth-nut-cracker : beast-mouth-02,horn-little-branch : beast-horn-02,tail-tiny-dino : reptile-tail-06,,1.4867,1.749,2.6235
,Fuzzy,eyes-papi,ears-owl,back-green-thorns : reptile-back-06,mouth-lam-handsome : aquatic-mouth-02,horn-rose-bud : plant-horn-06,tail-fish-snack : bug-tail-06,,16.8725,19.85,29.775
,Normal,eyes-bookworm,ears-rosa,back-turnip : plant-back-02,mouth-toothless-bite : reptile-mouth-02,horn-lagging : bug-horn-02,tail-hatsune : plant-tail-06,,1.4867,1.749,2.6235
,Normal,eyes-papi,ears-larva,back-cupid : bird-back-04,mouth-toothless-bite : reptile-mouth-02,horn-babylonia : aquatic-horn-02,tail-nimo : aquatic-tail-04,,1.4867,1.749,2.6235
,Normal,eyes-clear,ears-nut-cracker,back-cupid : bird-back-04,mouth-lam : aquatic-mouth-02,horn-cerastes : reptile-horn-06,tail-the-last-one : bird-tail-06,,1.4867,1.749,2.6235
,Normal,eyes-neo,ears-nimo,back-goldfish : aquatic-back-06,mouth-lam : aquatic-mouth-02,horn-scaly-spear : reptile-horn-04,tail-nimo : aquatic-tail-04,,1.4867,1.749,2.6235
,Normal,eyes-lucas,ears-pogona,back-turnip : plant-back-02,mouth-zigzag : plant-mouth-04,horn-babylonia : aquatic-horn-02,tail-carrot : plant-tail-02,,1.4867,1.749,2.6235
,Normal,eyes-zeal,ears-curved-spine,back-hero : beast-back-04,mouth-toothless-bite : reptile-mouth-02,horn-winter-branch : beast-horn-02,tail-cottontail : beast-tail-02,,16.8725,19.85,29.775
,Normal,eyes-zeal,ears-heart-cheek,back-bidens : plant-back-06,mouth-doubletalk : bird-mouth-02,horn-little-branch : beast-horn-02,tail-shiba : beast-tail-06,,16.8725,19.85,29.775
,Normal,eyes-tricky,ears-nut-cracker,back-turnip : plant-back-02,mouth-catfish : aquatic-mouth-04,horn-clamshell : aquatic-horn-06,tail-hatsune : plant-tail-06,,1.4867,1.749,2.6235
,Normal,eyes-lucas,ears-leafy,back-ronin : beast-back-02,mouth-zigzag : plant-mouth-04,horn-little-branch : beast-horn-02,tail-nimo : aquatic-tail-04,,1.4867,1.749,2.6235
,Normal,eyes-clear,ears-larva,back-buzz-buzz : bug-back-06,mouth-catfish : aquatic-mouth-04,horn-teal-shell : aquatic-horn-04,tail-the-last-one : bird-tail-06,,1.4867,1.749,2.6235
,Normal,eyes-little-peas,ears-owl,back-tri-spikes : reptile-back-04,mouth-goda : beast-mouth-04,horn-eggshell : bird-horn-02,tail-rice : beast-tail-04,,1.4867,1.749,2.6235
,Normal,eyes-sleepless,ears-bubblemaker,back-ronin : beast-back-02,mouth-pincer : bug-mouth-04,horn-babylonia : aquatic-horn-02,tail-tiny-dino : reptile-tail-06,,1.4867,1.749,2.6235
676863,Normal,eyes-gecko,ears-pink-cheek,back-rugged-sail : reptile-back-02,mouth-peace-maker : bird-mouth-04,horn-babylonia : aquatic-horn-02,tail-twin-tail : bug-tail-04,,,,
,Normal,eyes-little-peas,ears-curved-spine,back-ronin : beast-back-02,mouth-goda : beast-mouth-04,horn-cerastes : reptile-horn-06,tail-koi : aquatic-tail-02,,1.4867,1.749,2.6235
,Normal,eyes-broken-bookworm,ears-rosa,back-bone-sail : reptile-back-02,mouth-zigzag : plant-mouth-04,horn-cerastes : reptile-horn-06,tail-fish-snack : bug-tail-06,,16.8725,19.85,29.775
,Normal,eyes-confused,ears-rosa,back-green-thorns : reptile-back-06,mouth-lam : aquatic-mouth-02,horn-laggingggggg : bug-horn-02,tail-carrot : plant-tail-02,,16.8725,19.85,29.775
,Normal,eyes-sleepless,ears-tiny-fan,back-goldfish : aquatic-back-06,mouth-nut-cracker : beast-mouth-02,horn-trump : bird-horn-06,tail-tiny-dino : reptile-tail-06,,1.4867,1.749,2.6235
,Normal,eyes-sleepless,ears-curved-spine,back-tri-spikes : reptile-back-04,mouth-serious : plant-mouth-02,horn-trump : bird-horn-06,tail-nimo : aquatic-tail-04,,1.4867,1.749,2.6235
,Normal,eyes-confused,ears-vector,back-ronin : beast-back-02,mouth-toothless-bite : reptile-mouth-02,horn-little-branch : beast-horn-02,tail-rice : beast-tail-04,,16.8725,19.85,29.775
,Normal,eyes-mavis,ears-nut-cracker,back-bone-sail : reptile-back-02,mouth-goda : beast-mouth-04,horn-caterpillars : bug-horn-06,tail-nimo : aquatic-tail-04,,1.4867,1.749,2.6235
,Normal,eyes-sleepless,ears-curved-spine,back-blue-moon : aquatic-back-04,mouth-nut-cracker : beast-mouth-02,horn-bamboo-shoot : plant-horn-02,tail-koi : aquatic-tail-02,,1.4867,1.749,2.6235
,Normal,eyes-little-peas,ears-bubblemaker,back-crystal-hermit : aquatic-back-02,mouth-zigzag : plant-mouth-04,horn-beech : plant-horn-04,tail-tadpole : aquatic-tail-06,,16.8725,19.85,29.775
,Normal,eyes-papi,ears-nut-cracker,back-ronin : beast-back-02,mouth-peace-maker : bird-mouth-04,horn-teal-shell : aquatic-horn-04,tail-cottontail : beast-tail-02,,1.4867,1.749,2.6235
,Normal,eyes-neo,ears-clover,back-tri-spikes : reptile-back-04,mouth-pincer : bug-mouth-04,horn-beech : plant-horn-04,tail-carrot : plant-tail-02,,1.4867,1.749,2.6235
,Normal,eyes-zeal,ears-beetle-spike,back-hermit : aquatic-back-02,mouth-catfish : aquatic-mouth-04,horn-clamshell : aquatic-horn-06,tail-koi : aquatic-tail-02,,1.4867,1.749,2.6235
,Normal,eyes-clear,ears-pogona,back-cupid : bird-back-04,mouth-peace-maker : bird-mouth-04,horn-bamboo-shoot : plant-horn-02,tail-fish-snack : bug-tail-06,,1.4867,1.749,2.6235
,Normal,eyes-confused,ears-bubblemaker,back-shiitake : plant-back-04,mouth-catfish : aquatic-mouth-04,horn-scaly-spear : reptile-horn-04,tail-namek-carrot : plant-tail-02,,16.8725,19.85,29.775
,Normal,eyes-bookworm,ears-clover,back-crystal-hermit : aquatic-back-02,mouth-kotaro : reptile-mouth-04,horn-bamboo-shoot : plant-horn-02,tail-feather-fan : bird-tail-04,,16.8725,19.85,29.775
,Normal,eyes-tricky,ears-nut-cracker,back-bidens : plant-back-06,mouth-zigzag : plant-mouth-04,horn-imp : beast-horn-04,tail-cottontail : beast-tail-02,,1.4867,1.749,2.6235
,Normal,eyes-confused,ears-the-last-leaf,back-turnip : plant-back-02,mouth-pincer : bug-mouth-04,horn-cerastes : reptile-horn-06,tail-tiny-dino : reptile-tail-06,,16.8725,19.85,29.775
,Normal,eyes-clear,ears-nut-cracker,back-tri-spikes : reptile-back-04,mouth-catfish : aquatic-mouth-04,horn-little-branch : beast-horn-02,tail-cottontail : beast-tail-02,,1.4867,1.749,2.6235
,Normal,eyes-clear,ears-early-bird,back-hermit : aquatic-back-02,mouth-feasting-mosquito : bug-mouth-02,horn-eggshell : bird-horn-02,tail-swallow : bird-tail-02,,16.8725,19.85,29.775
,Fuzzy,eyes-lucas,ears-leafy,back-bidens : plant-back-06,mouth-lam : aquatic-mouth-02,horn-little-branch : beast-horn-02,tail-hatsune : plant-tail-06,,1.4867,1.749,2.6235
,Normal,eyes-zeal,ears-pogona,back-ronin : beast-back-02,mouth-mosquito : bug-mouth-02,horn-teal-shell : aquatic-horn-04,tail-tiny-dino : reptile-tail-06,,1.4867,1.749,2.6235
